payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La papera crede erroneamente che il panda abbia fatto morire le rose%2C ed è arrabbiata che le abbia fatte morire. ,The duck mistakenly believes that the panda made the roses die%2C and is angry that he made them die.,33,true_factive,mistaken,7,7599,9168,76,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è erroneamente resa conto che la papera l'ha potata.,The duck did not prune the hedge%2C but the frog%2C after watering it%2C mistakenly realized that the duck pruned it.,48,semi_factive,mistaken,1,6877,7665,83,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,Il panda crede erroneamente che la papera abbia gettato via le bambole di pezza%2C ed è triste che le abbia gettate via. ,The panda mistakenly believes that the duck threw away the rag dolls%2C and is sad that he threw them away.,37,true_factive,mistaken,7,6929,7869,84,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha erroneamente capito che la rana l'ha truccata.,The frog did not rig the remote control car%2C but the panda%2C after using it%2C mistakenly realized that the frog rigged it.,44,semi_factive,mistaken,1,5476,6230,87,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è erroneamente resa conto che la papera l'ha modificata.,The duck did not change the cake recipe%2C but the frog%2C after re-reading it%2C mistakenly realized that the duck changed it.,45,semi_factive,mistaken,1,4052,5231,89,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,Il panda crede erroneamente che la papera abbia mollato il corso di nuoto%2C ed è triste che l'abbia mollato. ,The panda mistakenly believes that the duck dropped out of swimming class%2C and he is sad that he dropped out.,40,true_factive,mistaken,7,3804,4633,90,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha erroneamente capito che la rana le ha spaccate.,The frog did not break the toy train%2C but the panda%2C after examining it%2C mistakenly realizes that the frog broke it.,41,semi_factive,mistaken,1,4989,5681,91,4
764579,23,femmina,destrimana/o,italiano,Linguistica,No,d,B,La papera crede erroneamente che la rana abbia strisciato la finestra in soffitta%2C ed è arrabbiata che l'abbia strisciata. ,The duck mistakenly believes the frog crawled through the attic window%2C and is angry that he crawled through it.,36,true_factive,mistaken,7,5177,5979,93,4
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha sporcato nulla%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,The duck didn't dirty anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,notpif,5,14109,16042,5,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Il panda non ha forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,The panda didn't make a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,notpif,4,6977,8590,6,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,I don't know whether the frog ruined the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,dontknowwhether,1,15808,16840,7,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,The duck didn't lose the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,notpif,7,25792,26725,12,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia perduto qualcosa%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,I don't know whether the frog lost anything%2C but if she lost the keys too%2C the duck will panic.,26,too,dontknowwhether,7,5212,5861,16,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se il panda abbia calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,I don't know whether the panda trampled the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,dontknowwhether,7,8010,8991,17,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,I don't know whether the frog has ever knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,dontknowwhether,6,115843,116558,18,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è resa conto che la papera l'ha potata.,I don't know whether the duck pruned the hedge%2C but the frog%2C after watering it%2C realized that the duck pruned it.,48,semi_factive,dontknowwhetherand,6,12477,15277,19,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Il panda non ha bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,The panda didn't burn the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,notpif,1,14076,14909,23,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,I don't know whether the frog forgot the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,dontknowwhether,1,16825,17458,24,1
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,I don't know whether the frog tore up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,dontknowwhether,7,15259,15940,26,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha capito che la rana le ha spaccate.,I don't know if the frog broke the toy train%2C but the panda%2C after examining it%2C realized that the frog broke it.,41,semi_factive,dontknowwhetherand,4,23028,25778,29,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La rana non ha finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,The frog didn't finish the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,notpif,5,11893,12492,30,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Il panda non ha spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,The panda didn't break the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,notpif,5,8895,9809,31,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La rana non ha strisciato la finestra in soffitta%2C ma la papera è arrabbiata che l'abbia strisciata. ,I don't know if the frog crawled the attic window%2C but the duck is angry that he crawled it.,36,true_factive,dontknowwhetherand,1,26760,27675,32,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,The duck didn't destroy the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,notpif,1,52826,53476,33,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la papera abbia tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,I don't know whether the duck cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,dontknowwhether,7,17493,20509,35,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha gettato via le bambole di pezza%2C ma il panda è triste che le abbia gettate via. ,I don't know if the duck threw away the rag dolls%2C but the panda is sad that he threw them away.,37,true_factive,dontknowwhetherand,4,15127,15726,38,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la papera abbia imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,I don't know whether the duck painted the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,dontknowwhether,7,21947,22742,40,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la papera abbia mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,I don't know whether the duck has ever burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,dontknowwhether,5,25110,25810,43,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la rana abbia squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,I don't know whether the frog cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,dontknowwhether,5,64868,65645,45,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se il panda abbia bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,I don't know whether the panda punctured the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,dontknowwhether,5,15746,16341,48,2
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se il panda abbia rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,I don't know whether the panda stole the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,dontknowwhether,5,29637,30170,49,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Il panda non ha piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,The panda didn't bend the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,notpif,5,9363,10040,52,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se la papera abbia rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio.,I don't know whether the duck broke the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,dontknowwhether,7,30860,31475,54,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è resa conto che la papera l'ha modificata.,I don't know whether the duck changed the cake recipe%2C but the frog%2C after re-reading it%2C realized that the duck changed it.,45,semi_factive,dontknowwhetherand,5,17892,18758,55,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La papera non ha preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,The duck didn't get the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,notpif,2,16548,17725,56,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se il panda abbia rotto qualcosa%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,I don't know whether the panda broke anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,dontknowwhether,7,55892,56770,57,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Il panda non ha mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,The panda has never offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,notpif,4,13053,13619,58,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,Non so se il panda abbia letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,I don't know whether the panda read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,dontknowwhether,7,11794,15393,59,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La rana non ha truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,The frog didn't manipulate the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,notpif,3,5439,6036,62,3
660554,23,femmina,destrimana/o,italiano,Linguistica,Sì,e,A,La rana non ha nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,The frog didn't hide the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,notpif,2,14130,15344,63,3
